tweet,label,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
"@USER you guys sure screwed this up royally . I 'm happy for Lester , the brain trust over there sucks . #nicejob  #LesterToChicago",1.0,1,21,89.52,88.15,56.69,88.66,7,19.05,71.43,57.14,38.1,14.29,9.52,4.76,0,4.76,0,0,4.76,9.52,4.76,0,14.29,0,4.76,0,0,4.76,14.29,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,14.29,9.52,4.76,4.76,4.76,0,0,0,0,0,14.29,4.76,0,0,0,0,0,9.52,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,33.33,9.52,4.76,0,0,4.76,14.29,0
If I had to chose between living in Winnipeg or never seeing the Leafs win the cup . No cup it is . #TMLtalk #Leafs,0.0,1,23,47.48,1,99,84.9,7.67,13.04,73.91,65.22,52.17,8.7,4.35,4.35,0,0,0,0,4.35,13.04,8.7,0,13.04,8.7,4.35,8.7,8.7,21.74,0,0,4.35,0,4.35,0,26.09,8.7,13.04,4.35,0,0,8.7,0,8.7,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,8.7,0,0,0,0,0,4.35,0,0,4.35,17.39,0,0,13.04,4.35,0,0,4.35,13.04,4.35,0,0,0,0,0,0,17.39,8.7,0,0,0,0,8.7,0
Feeling artsy tonight . #artsy #homealone #vienna #studentlife @USER b & e 's apartment HTTPURL,0.0,1,13,,81.78,81.58,,6.5,46.15,53.85,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,15.38,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,7.69,0,0,7.69,30.77,15.38,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,7.69,0,0,7.69,7.69,0,0,0,0,0,0,0,0,61.54,7.69,0,0,0,7.69,46.15,0
Never has an #Australia been more dependant on govt money than we are now #Sad #socialism #Unrealistic PEOPLE we spend more than we earn ...,0.0,1,24,16.96,99,39.59,1,24,16.67,95.83,66.67,54.17,12.5,12.5,0,12.5,0,0,0,0,8.33,4.17,0,12.5,12.5,8.33,8.33,4.17,16.67,12.5,8.33,16.67,12.5,4.17,0,29.17,4.17,8.33,0,0,0,0,0,8.33,0,8.33,0,8.33,4.17,0,4.17,0,0,4.17,0,20.83,0,0,0,0,0,0,20.83,4.17,0,0,0,8.33,8.33,0,0,12.5,0,0,4.17,8.33,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,4.17,0,0,12.5,0,0,0,0,0,0,0,8.33,4.17,12.5,0,0,0,0,0,0,29.17,12.5,0,0,0,0,16.67,0
"Thanks mum for farting ... Not once , but twice during dinner with the BF . #NiceOne",1.0,1,14,89.52,1,97.09,99,4.67,14.29,100,78.57,57.14,0,0,0,0,0,0,0,0,21.43,7.14,14.29,21.43,0,14.29,7.14,7.14,7.14,7.14,14.29,14.29,14.29,0,0,28.57,0,14.29,0,0,0,0,0,14.29,0,21.43,14.29,0,0,0,0,0,0,0,7.14,21.43,7.14,7.14,7.14,0,0,7.14,14.29,7.14,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,7.14,7.14,0,0,0,42.86,28.57,7.14,0,0,0,7.14,0
Just snap chatting my sister a few times .. #shelovesitwhenIsendthatmany  HTTPURL,1.0,1,10,69.05,40.06,63.35,,5,30,80,40,40,10,10,10,0,0,0,0,0,30,10,0,0,0,10,0,0,0,10,10,20,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,10,10,10,0,10,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,30,20,0,0,0,0,10,0
"@USER claims the man was peaceful , when he was violating HR of orientation .  making a free speech argument over an HR issue .",1.0,1,22,89.52,86.82,1,20.23,11,18.18,72.73,50,40.91,4.55,4.55,0,0,0,4.55,0,0,13.64,13.64,0,9.09,9.09,4.55,4.55,0,13.64,4.55,0,0,0,0,0,18.18,0,4.55,0,4.55,0,0,0,0,0,9.09,4.55,4.55,4.55,0,4.55,0,4.55,0,0,18.18,9.09,0,0,4.55,0,4.55,9.09,0,0,0,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,4.55,0,0,0,4.55,9.09,0,0,0,0,0,0,0,18.18,9.09,4.55,0,0,0,4.55,0
I think #Stars are just the most gorgeous things in this world :sparkles:,0.0,1,13,31.07,7.93,98.89,99,13,15.38,92.31,76.92,61.54,23.08,7.69,7.69,0,0,0,0,15.38,23.08,7.69,0,7.69,7.69,7.69,0,0,15.38,15.38,7.69,0,0,0,0,15.38,0,7.69,7.69,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.08,0,0,15.38,7.69,0,0,0,0,7.69,0,0,0,0,0,0,23.08,0,0,0,0,0,23.08,0
Why did n't I start watching the tudors earlier ? #iloveit,0.0,1,10,39.7,3.95,98.38,,5,30,70,70,40,10,10,10,0,0,0,0,0,10,10,0,0,10,10,0,0,20,10,0,0,0,0,0,30,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,10,0,0,20,20,0,0,0,0,0,0,0,30,0,0,10,0,10,10,0
I think the new sweater I bought is a maternity sweater . Oh well . Its super cozy,0.0,1,16,43.4,11.66,89.39,99,5.33,18.75,81.25,75,43.75,18.75,12.5,12.5,0,0,0,0,6.25,18.75,12.5,0,0,6.25,6.25,0,0,18.75,12.5,0,0,0,0,0,25,0,6.25,6.25,0,0,0,0,0,0,18.75,18.75,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,6.25,0,6.25,0,0,0,0,0,6.25,0,0,0,6.25,0,6.25,6.25,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,6.25,0,6.25,0,0,6.25,0,12.5,12.5,0,0,0,0,0,0
"@USER :) ) thank you so much . Such a generous display of kindness from your side .",0.0,1,15,77.34,99,1.91,99,7.5,20,93.33,66.67,53.33,13.33,13.33,0,0,13.33,0,0,0,26.67,6.67,0,13.33,0,6.67,6.67,0,6.67,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,26.67,0,6.67,6.67,0,0,0,0,0,33.33,20,20,6.67,0,6.67,6.67,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,6.67,6.67,0,0,0,0,0,0,6.67,6.67,0,0,0,40,13.33,0,0,0,0,26.67,0
"Watching the news being like ; "" oh this totally restored my faith in humanity . """,1.0,1,13,74.95,40.06,30.98,,13,30.77,92.31,76.92,53.85,15.38,7.69,7.69,0,0,0,0,7.69,23.08,7.69,0,15.38,7.69,7.69,0,0,7.69,7.69,0,0,0,0,0,7.69,0,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,15.38,7.69,0,7.69,7.69,0,0,0,0,0,0,7.69,0,0,7.69,0,30.77,7.69,0,0,0,0,23.08,0
She 's in Malawi and I 'm stuck in joburg  fair HTTPURL,0.0,1,12,73.36,40.06,89.39,99,12,8.33,66.67,58.33,41.67,16.67,16.67,8.33,0,0,8.33,0,0,0,0,0,16.67,0,0,8.33,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,8.33,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,0,0
"Off to brave Tesco . Humungous shopping list , hail outside #ohbliss",1.0,1,10,99,,7.03,99,5,40,50,40,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,30,10,10,0,0,0,10,0
Oh sprints I love you  HTTPURL,1.0,1,6,10.19,98.75,39.59,99,6,33.33,83.33,50,33.33,33.33,33.33,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,16.67,16.67,0,0,0,0,0,33.33,16.67,0,0,0,0,0,16.67,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0
"The UofL student ticket policy is such a well thought out plan , good job SGA .  #ihateyou",1.0,1,16,95.8,75.49,54.55,99,8,18.75,68.75,43.75,37.5,0,0,0,0,0,0,0,0,18.75,12.5,0,6.25,6.25,6.25,0,0,12.5,0,0,6.25,0,6.25,0,18.75,0,12.5,12.5,0,0,0,0,0,0,12.5,12.5,0,6.25,6.25,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,6.25,0,0,6.25,0,0,0,0,0,6.25,6.25,0,0,0,0,0,18.75,6.25,6.25,0,0,0,6.25,0
"Is your internet a bit slow today ? Blame a thick , wet , cable : HTTPURL",0.0,1,13,89.52,98.04,81.58,1,6.5,15.38,92.31,61.54,30.77,7.69,7.69,0,0,7.69,0,0,0,23.08,15.38,0,0,7.69,0,0,0,7.69,23.08,15.38,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,7.69,0,7.69,0,0,0,0,0,0,0,15.38,7.69,0,0,0,7.69,0,7.69,0,0,0,0,15.38,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,15.38,0,7.69,0,0,0,7.69,15.38,0,15.38,0,0,0,0,0,0,30.77,0,15.38,7.69,0,0,7.69,0
Really do n't wanna get ahead of myself but I can see the light at the end of the tunnel now #Rangers,0.0,1,22,81.89,1.08,79.84,,22,4.55,86.36,72.73,68.18,9.09,9.09,9.09,0,0,0,0,0,13.64,13.64,0,18.18,9.09,13.64,4.55,0,13.64,0,0,9.09,0,9.09,0,27.27,0,18.18,0,0,9.09,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,13.64,18.18,0,0,9.09,9.09,0,0,9.09,0,9.09,4.55,4.55,4.55,0,0,0,9.09,0,0,0,0,4.55,4.55,0
"@USER but  in term time my son ... :grinning_squinting_face: :smiling_face_with_sunglasses:",0.0,1,9,66.04,2.75,99,,4.5,22.22,66.67,33.33,33.33,11.11,11.11,11.11,0,0,0,0,0,11.11,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,33.33,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,11.11,0,0,0,22.22,0,0,0,0,0,0,0,0,144.44,33.33,0,0,0,0,111.11,0
i 'm really stoked about going abroad in the fall . and well next week but that 's for completely different reasons . #imissmyboyfriend,0.0,1,22,45.12,1.08,99,86.79,7.33,18.18,77.27,63.64,50,9.09,4.55,4.55,0,0,0,0,4.55,9.09,4.55,0,13.64,0,18.18,9.09,0,4.55,4.55,4.55,0,0,0,0,31.82,0,22.73,4.55,4.55,0,0,13.64,9.09,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,13.64,0,9.09,9.09,0,0,0,9.09,0,0,4.55,0,0,0,0,0,22.73,9.09,0,0,0,9.09,4.55,0
"@USER I just did it . What 's the prize ?",0.0,1,9,1.78,2.75,10.18,,4.5,0,77.78,66.67,66.67,33.33,11.11,11.11,0,0,0,0,22.22,11.11,11.11,0,0,11.11,11.11,0,0,11.11,0,0,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,44.44,11.11,0,11.11,0,11.11,11.11,0
Lol well done swans,1.0,1,4,1,,,99,4,0,75,75,50,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0
Boone Pratt - The Evolution Will Be Televised ( Directed By Devin Gibson o ... : HTTPURL via > @USER,0.0,1,15,96.08,,,,7.5,26.67,40,33.33,33.33,0,0,0,0,0,0,0,0,6.67,6.67,0,13.33,13.33,0,0,0,13.33,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,53.33,20,0,0,0,0,33.33,0
"@USER it 's finally open XD I used a youtube video to help me :) Thanks very much ;) HTTPURL",0.0,1,20,54.7,3.95,63.35,99,20,15,80,70,40,15,10,10,0,0,0,0,5,10,5,0,5,0,10,0,0,15,10,5,5,5,0,0,10,0,5,0,5,0,0,0,0,0,20,20,0,10,10,0,0,0,0,0,10,10,10,5,0,0,5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,5,5,0,0,15,15,0,0,0,30,0,0,0,0,5,25,0
"Headed to Huntsville , TX this afternoon . Try to contain your jealousy . |",1.0,1,11,89.52,99,95.15,1,5.5,36.36,81.82,63.64,36.36,18.18,9.09,0,0,9.09,0,0,9.09,18.18,0,0,18.18,0,0,0,0,18.18,9.09,0,18.18,0,9.09,9.09,18.18,0,9.09,0,0,9.09,0,0,0,0,9.09,0,9.09,9.09,0,9.09,0,9.09,0,0,18.18,9.09,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,18.18,0,9.09,18.18,0,0,0,9.09,0,0,0,0,0,0,0,0,36.36,18.18,9.09,0,0,0,9.09,0
HTTPURL #TeenAnalCasting #Katarro Katarro Anal – About a Girl [ Nirvana Cover ],0.0,1,10,97.77,89.5,,,10,50,50,20,20,0,0,0,0,0,0,0,0,10,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10,0,10,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,0
Love working and be exhausted all the time,1.0,1,8,62.1,,15.38,20.23,8,25,100,62.5,50,0,0,0,0,0,0,0,0,25,12.5,0,0,12.5,0,12.5,0,25,0,12.5,12.5,0,12.5,0,25,12.5,0,0,0,0,0,0,0,0,25,12.5,12.5,25,12.5,12.5,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,25,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@USER you wearing the pin I sent for the rest of the video yesterday made my day . #daymade #addicted HTTPURL",0.0,1,20,97.77,15.75,98.38,,10,25,85,65,40,15,15,10,0,5,0,0,0,20,15,0,10,0,0,0,0,15,0,15,0,0,0,0,30,0,15,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,20,5,0,0,0,0,15,0
"@USER @USER sorry I forgot LMAO",0.0,1,6,10.19,1,99,99,6,0,66.67,66.67,33.33,33.33,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,16.67,16.67,16.67,0,0,0,0,0,0,0,16.67,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,16.67,0,0,0,33.33,0,0,0,0,0,33.33,0
"@USER I do n't think . I know !",0.0,1,7,2.35,1,99,,3.5,0,71.43,71.43,42.86,28.57,28.57,28.57,0,0,0,0,0,0,0,0,0,14.29,0,0,0,42.86,0,0,0,0,0,0,28.57,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.14,14.29,0,0,14.29,14.29,14.29,0
"@USER What do you know about #iubb ? Tom Crean is a coaching genius  !",1.0,1,13,31.07,98.04,2.93,,6.5,7.69,61.54,53.85,46.15,15.38,7.69,0,0,7.69,0,0,7.69,7.69,7.69,0,7.69,15.38,7.69,0,0,23.08,0,0,7.69,0,0,7.69,15.38,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,30.77,0,0,7.69,7.69,0,15.38,0
"@USER Warwick Davis is more than twice the man Tony Blair is",1.0,1,12,49.68,40.06,3.81,,12,8.33,58.33,41.67,41.67,0,0,0,0,0,0,0,0,16.67,8.33,8.33,8.33,16.67,8.33,8.33,0,16.67,0,16.67,0,0,0,0,25,0,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,8.33,0,0,0,0,0,8.33,0
I have three exams today lets gooooo ! #School  #Swag,1.0,1,9,1.78,92.24,77.17,,4.5,0,77.78,44.44,44.44,22.22,22.22,11.11,11.11,0,0,0,0,11.11,0,11.11,0,22.22,0,0,0,22.22,0,11.11,11.11,11.11,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,22.22,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,11.11,0,22.22,0,0,0,0,0,0,33.33,0,0,0,11.11,0,22.22,0
Sysdig Cloud - The Fascinating World of Linux System Calls < reminds me of my Solaris dtrace days in early 2000 ' s HTTPURL,0.0,1,21,97.56,4.61,97.09,88.66,21,19.05,61.9,42.86,28.57,9.52,9.52,9.52,0,0,0,0,0,9.52,4.76,4.76,14.29,0,0,0,0,0,9.52,4.76,0,0,0,0,14.29,0,4.76,0,0,0,0,0,0,4.76,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,14.29,4.76,0,9.52,0,0,0,9.52,0,0,0,0,0,0,0,0,14.29,0,0,0,0,4.76,9.52,0
Togepi do  shed their HTTPURL . com #shell . fally by #MonsterMMORPG #bagon,0.0,1,11,71.44,86.82,,,3.67,18.18,36.36,27.27,27.27,9.09,9.09,0,0,0,0,9.09,0,9.09,0,0,9.09,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.45,18.18,0,0,0,0,27.27,0
"@USER fucking copycat , although you 're name is mint and the act we share it is probably a cause for alcohol filled celebration ! ! !",0.0,1,23,34.72,95.64,4.38,84.9,23,26.09,78.26,47.83,47.83,13.04,8.7,0,4.35,4.35,0,0,4.35,8.7,8.7,0,4.35,8.7,4.35,8.7,0,8.7,0,0,13.04,13.04,4.35,0,21.74,0,13.04,0,4.35,0,4.35,0,4.35,0,8.7,4.35,0,4.35,4.35,0,0,0,0,4.35,21.74,8.7,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,4.35,4.35,0,0,0,0,4.35,4.35,0,0,0,4.35,0,4.35,0,0,0,0,0,4.35,0,0,0,0,4.35,4.35,0,0,4.35,0,0,0,0,0,8.7,0,0,0,0,0,0,26.09,0,4.35,0,13.04,4.35,4.35,0
The long commute to work ;  for this #KeyboardCowboy #anyonecancode @USER HTTPURL,0.0,1,11,97.37,86.82,50.45,,11,36.36,90.91,54.55,45.45,18.18,0,0,0,0,0,0,18.18,18.18,9.09,0,18.18,0,0,0,0,0,9.09,9.09,9.09,0,9.09,0,9.09,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,18.18,0,0,18.18,18.18,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,18.18,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,36.36,0,0,0,0,0,36.36,0
final labs coursework submitted ! ! now to treat myself by catching up with the whole semester 's lectures #winning,1.0,1,18,99,13.82,99,93.93,9,33.33,83.33,61.11,38.89,5.56,5.56,5.56,0,0,0,0,0,5.56,5.56,0,22.22,0,5.56,0,0,11.11,11.11,5.56,5.56,0,5.56,0,16.67,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,5.56,0,0,5.56,11.11,0,5.56,5.56,0,0,0,16.67,0,5.56,0,0,0,0,0,0,22.22,0,0,0,11.11,5.56,5.56,0
What a great Christmas . :grinning_face_with_sweat:,1.0,1,5,89.52,,63.35,99,2.5,40,80,60,40,20,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,120,20,0,0,0,0,100,0
Foxy Lady .. #waynesworld #excellent  :beaming_face_with_smiling_eyes: :smiling_face: :smiling_face_with_smiling_eyes:,1.0,1,7,,97.11,,99,3.5,71.43,28.57,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,14.29,14.29,0,0,0,0,0,14.29,14.29,0,14.29,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.43,28.57,0,0,0,0,242.86,0
Yet another out of a million doctor visits tomorrow ... so.stoked .,1.0,1,11,71.44,5.27,95.15,,5.5,27.27,90.91,63.64,63.64,9.09,0,0,0,0,0,0,9.09,27.27,9.09,9.09,18.18,0,18.18,9.09,0,0,0,18.18,0,0,0,0,27.27,0,18.18,0,0,9.09,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,9.09,0,0,0,18.18,0,0,9.09,0,0,0,0,0,45.45,45.45,0,0,0,0,0,0
