tweet,label,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
"@USER you sound just like Jack Kerouac |",1,1,7,56.86,99,,,7,14.29,57.14,42.86,42.86,14.29,14.29,0,0,14.29,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,28.57,0
RT @USER : Should be great watching Miami try to block Sweat and Featherstone off the edge next two years . Real fun stuff,1,1,22,81.89,,1,99,11,9.09,81.82,72.73,36.36,4.55,0,0,0,0,0,0,4.55,9.09,4.55,4.55,9.09,9.09,0,4.55,0,13.64,18.18,9.09,4.55,0,4.55,0,22.73,0,13.64,0,0,9.09,0,4.55,0,0,9.09,9.09,0,4.55,4.55,0,0,0,0,0,4.55,4.55,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,4.55,4.55,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,9.09,4.55,0,4.55,4.55,0,0,9.09,0,0,0,4.55,4.55,0,0,0,13.64,4.55,0,0,0,0,9.09,0
You 're still shit @USER #cheater #pong,0,1,7,18.12,97.11,,1,7,14.29,57.14,28.57,28.57,14.29,14.29,0,0,14.29,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,14.29,0,0,0,0,0,0,14.29,28.57,14.29,0,0,14.29,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.14,0,0,0,0,14.29,42.86,0
Confucius Motivational Quotes FREE ANDROID APP HTTPURL,0,1,7,,,,99,7,57.14,71.43,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,14.29,0,14.29,0,14.29,0,14.29,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,0,0,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Image via We Heart It HTTPURL #boy #funny #girl # K #mad  #ok HTTPURL,0,1,13,74.95,99,,20.23,13,15.38,100,53.85,23.08,15.38,7.69,0,7.69,0,0,0,7.69,0,0,0,7.69,0,0,0,0,0,15.38,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,7.69,15.38,7.69,7.69,0,7.69,0,0,23.08,0,0,0,0,0,0,23.08,0,0,7.69,7.69,15.38,0,0,15.38,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,0,0,0,7.69,0,0,0,0,0,0,15.38,7.69,15.38,0,0,46.15,0,0,0,0,0,46.15,0
Yay for another work at 4am day :neutral_face:,1,1,8,98.55,1.71,89.39,99,8,25,87.5,62.5,37.5,12.5,0,0,0,0,0,0,12.5,12.5,0,12.5,25,0,0,0,0,0,0,25,12.5,0,12.5,0,25,0,12.5,0,0,0,0,0,12.5,0,12.5,12.5,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,12.5,0,0,37.5,0,0,0,0,0,37.5,0
Two hour drive this morning with the instructor . Oh yes ..  #scaredshitless #yikes,1,1,12,97.04,84.23,89.39,,4,25,91.67,58.33,33.33,8.33,0,0,0,0,0,0,8.33,25,8.33,8.33,8.33,0,0,0,0,0,0,16.67,0,0,0,0,25,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,25,8.33,0,8.33,0,0,0,0,16.67,0,0,0,16.67,0,8.33,8.33,0,41.67,25,0,0,0,0,16.67,0
"Love how the adverts for the woman in black 2 say "" you wo n't sleep for weeks "" ... way to sell it to me :flushed_face:  #SheNeverLeft",1,1,25,98.41,82.98,63.35,81.12,12.5,12,80,60,44,12,8,4,0,4,0,0,4,8,8,4,20,0,4,0,0,8,4,4,0,0,0,0,8,0,4,4,4,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,16,8,0,0,0,0,4,8,0,0,4,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,8,4,0,0,4,0,0,0,0,0,0,0,0,40,12,0,0,0,4,24,0
Just found the picture of lisazamorano trying to kill me #bff at our #seniorbrunch @USER Moutain Meadows HTTPURL,0,1,18,95.3,98.75,1.17,1,18,33.33,77.78,55.56,38.89,11.11,11.11,5.56,5.56,0,0,0,0,11.11,5.56,0,16.67,0,5.56,0,0,11.11,5.56,0,22.22,11.11,5.56,5.56,11.11,0,11.11,5.56,0,5.56,0,0,0,0,5.56,0,5.56,0,0,0,0,0,0,0,22.22,5.56,0,0,5.56,0,0,16.67,0,5.56,0,0,5.56,0,0,5.56,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,5.56,0,0,0,5.56,0,0,5.56,5.56,0,0,0,16.67,0,0,0,0,0,16.67,0
"#Aussie #gunman #was  #on terrorist #watch #list , PM #says : SYDNEY – The gunman who took 17 hostages in Sydney ... HTTPURL",0,1,19,95.09,90.88,1,1,9.5,15.79,63.16,42.11,26.32,5.26,5.26,0,0,0,0,0,0,5.26,5.26,5.26,10.53,5.26,0,0,0,21.05,0,0,5.26,0,0,5.26,15.79,0,0,0,0,0,0,0,0,0,10.53,0,10.53,0,0,0,0,0,0,0,15.79,10.53,0,0,5.26,0,5.26,10.53,0,0,0,0,10.53,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,10.53,5.26,0,5.26,5.26,0,0,0,10.53,5.26,0,0,0,0,0,0,63.16,15.79,5.26,0,0,0,42.11,0
"#Comptroller : #CitiBike #Stations , #Bikes  #Being #Properly #Maintained : As CitiBike gears up to expand , the ... HTTPURL",0,1,15,98.78,,19.26,,7.5,46.67,46.67,33.33,33.33,0,0,0,0,0,0,0,0,6.67,6.67,0,20,6.67,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,93.33,20,13.33,0,0,0,60,0
"@USER and a strut to boot",0,1,6,99,,,,6,0,50,50,50,0,0,0,0,0,0,0,0,16.67,16.67,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,16.67,0
Just found out there are Etch A Sketch apps .  #oldschool oldschool,1,1,11,71.44,,95.15,,5.5,18.18,63.64,54.55,45.45,0,0,0,0,0,0,0,0,9.09,9.09,0,9.09,9.09,18.18,0,0,18.18,0,0,0,0,0,0,18.18,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,18.18,0,0,18.18,0,0,0,0,9.09,9.09,0,0,0,0,0,0,18.18,9.09,0,0,0,0,9.09,0
"@USER seriously in the clothes section F & F",0,1,8,98.55,,89.39,,8,37.5,62.5,50,37.5,0,0,0,0,0,0,0,0,12.5,12.5,0,12.5,0,12.5,0,0,0,0,12.5,0,0,0,0,12.5,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0
"@USER Because your "" sarcastic "" ? #Sarcastic",1,1,5,3.8,99,,1,2.5,60,80,80,40,20,20,0,0,20,0,0,0,20,0,0,0,0,0,20,0,0,40,0,0,0,0,0,20,0,20,0,20,0,0,0,0,0,40,0,40,40,0,40,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,20,0,0,80,0
Today is awesome,1,1,3,10.19,,99,99,3,33.33,100,66.67,33.33,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,33.33,33.33,0,0,0,0,0,66.67,0,0,0,0,0,0,0,0,0,33.33,33.33,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,33.33,0,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"May be cold tomorrow , December 28 , 2014 ! A low of - 7 ℃ - dress warm !",0,1,13,89.52,,81.58,,6.5,15.38,92.31,53.85,30.77,0,0,0,0,0,0,0,0,7.69,7.69,23.08,7.69,15.38,0,0,0,15.38,23.08,7.69,0,0,0,0,23.08,0,7.69,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,23.08,0,0,7.69,0,0,15.38,15.38,0,0,15.38,0,0,0,0,0,46.15,0,15.38,0,15.38,0,15.38,0
A #Meme for your #Monday ! #MemeMonday #Obama #Obamacare #AcidReflux  #StandUpShot #JokeoftheDay #Comedy HTTPURL,0,1,13,96.67,98.04,2.93,99,6.5,46.15,53.85,30.77,23.08,7.69,7.69,0,0,7.69,0,0,0,15.38,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,15.38,7.69,0,0,0,0,7.69,7.69,0,0,0,0,7.69,0,0,7.69,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,7.69,7.69,0,0,0,76.92,0,0,0,7.69,0,69.23,0
It 's super duper fun waking up and immediately shoveling your car out of your driveway for 20 minutes  #fuckinsnow,1,1,20,80.96,97.73,63.35,99,20,25,80,60,45,15,10,0,0,10,0,0,5,10,0,5,20,0,5,5,0,0,10,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,15,10,0,5,5,0,0,0,0,5,10,0,0,0,0,0,0,10,0,0,0,0,5,0,0,5,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,5,5,0
Those Amarillo hops make it just right #goldilocks - Drinking a Tour de Fall @USER Memphis ' Pint & Dram - HTTPURL #photo,0,1,19,67.62,,33.61,,19,26.32,57.89,31.58,21.05,10.53,0,0,0,0,0,0,10.53,10.53,5.26,0,0,0,5.26,0,0,5.26,0,5.26,0,0,0,0,5.26,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,10.53,10.53,0,10.53,5.26,0,0,0,0,0,5.26,0,0,0,0,0,0,36.84,0,0,0,0,5.26,31.58,0
There is nothing I love more than listening to the black eyed peas on the way home from a Saturday night loss in petrolia #killerband,1,1,25,98.41,1.98,99,1,25,20,92,60,48,4,4,4,0,0,0,0,0,12,12,0,20,4,4,4,4,12,4,4,4,0,0,4,20,4,4,0,0,0,0,0,4,0,12,4,8,4,4,0,0,0,0,0,8,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,8,28,0,0,16,8,4,0,8,4,4,0,0,0,0,0,0,4,0,0,0,0,0,4,0
"Pepe 's hair RT @USER : Palacio 's hair ... "" @USER : Ronaldo hair .. "" @USER : Messy hair :heart_suit: """,0,1,15,,,,1,5,20,40,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,6.67,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,126.67,33.33,0,0,0,13.33,80,0
Why does sue give bonnie anxiety and stress pills,1,1,9,10.19,,,1,9,11.11,77.78,44.44,33.33,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,11.11,0,22.22,0,0,0,0,0,0,33.33,0,11.11,0,11.11,0,0,0,0,0,22.22,0,22.22,22.22,0,22.22,22.22,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@USER what happens if I RT ?",0,1,6,1,1,99,,6,16.67,83.33,83.33,50,33.33,16.67,16.67,0,0,0,0,16.67,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,33.33,0,16.67,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,16.67,0,0,0,33.33,0,0,16.67,0,0,16.67,0
"@USER @USER @USER And it starts :P | #GetEnchanted",0,1,8,26.1,,15.38,,8,12.5,50,50,25,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,12.5,12.5,0,0,0,75,0,0,0,0,0,75,0
I have to leave for school at 9am and I 'm still in bed #fucktherain #wherearemyhunters #imgonnalooksocutetoday,1,1,17,79.1,2.18,83.69,,17,17.65,76.47,52.94,47.06,11.76,11.76,11.76,0,0,0,0,0,0,0,5.88,23.53,5.88,5.88,5.88,0,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,0,0,5.88,11.76,0,5.88,5.88,0,0,0,0,0,0,11.76,0,0,0,0,0,23.53,0,0,0,0,5.88,17.65,0
Ooh ! Someone knows how to click the ' Unfollow ' button . I 'm impressed !  #beforeCoffee HTTPURL,1,1,14,76.24,40.06,72.58,98.65,3.5,35.71,71.43,57.14,35.71,14.29,7.14,7.14,0,0,0,0,7.14,7.14,7.14,0,7.14,0,7.14,0,0,14.29,7.14,0,0,0,0,0,21.43,0,21.43,14.29,7.14,0,7.14,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,21.43,14.29,0,0,0,0,0,7.14,0,0,0,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,14.29,7.14,0,0,7.14,50,7.14,0,0,14.29,21.43,7.14,0
The #AdvancedWarfare campaign was only 6 hours - _ - | PS : It 's still better than BF4 ' s campaign tho ( that I did n't finish ) :p,0,1,23,8.37,1.4,74.45,84.9,23,13.04,78.26,56.52,43.48,13.04,4.35,4.35,0,0,0,0,8.7,8.7,4.35,8.7,4.35,8.7,13.04,8.7,0,8.7,8.7,4.35,17.39,0,8.7,8.7,26.09,0,8.7,0,0,0,0,0,8.7,0,4.35,4.35,0,0,0,0,0,0,0,0,8.7,8.7,0,0,0,0,0,0,0,0,0,0,8.7,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,8.7,8.7,0,0,8.7,8.7,0,0,0,52.17,0,0,0,0,13.04,39.13,0
"@USER :pouting_face: no he bloody is n't I was upstairs getting changed !",0,1,12,2.87,1,39.59,1,12,33.33,75,66.67,41.67,16.67,16.67,8.33,0,0,8.33,0,0,8.33,0,0,0,16.67,0,0,8.33,33.33,8.33,0,0,0,0,0,33.33,8.33,8.33,0,8.33,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,8.33,0,0,8.33,0,0,0,8.33,16.67,8.33,0,0,0,0,0,0,50,0,0,0,8.33,8.33,33.33,0
95 % of my clothes are black . #noshame :bomb:,0,1,8,62.1,1.71,15.38,1,4,25,87.5,50,37.5,12.5,12.5,12.5,0,0,0,0,0,12.5,0,12.5,12.5,12.5,0,0,0,12.5,12.5,0,12.5,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,62.5,12.5,0,0,0,0,50,0
Hardest parking i 've probably ever done ! #screwyousmallparkinglot,0,1,8,1,1.71,89.39,,4,50,62.5,62.5,50,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,12.5,25,0,0,12.5,12.5,0,0,0,0,0,37.5,12.5,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,37.5,0,0,0,12.5,12.5,12.5,0
"@USER I 'll snap at you if you tell me what to do again ! | :face_with_tears_of_joy:  #funnyGuy",1,1,16,5.64,75.49,89.39,,8,12.5,68.75,68.75,62.5,31.25,25,12.5,0,12.5,0,0,6.25,0,0,0,12.5,6.25,6.25,6.25,0,12.5,0,0,0,0,0,0,12.5,0,6.25,0,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,18.75,6.25,0,0,0,0,6.25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,68.75,0,0,0,6.25,6.25,56.25,0
Everyone competing against each other for privatized goods is way better than working together as a whole to advance humanity .,1,1,20,94.88,15.75,63.35,99,20,40,85,70,55,5,0,0,0,0,0,0,5,15,5,0,25,5,5,10,0,10,20,5,20,10,10,5,25,5,15,0,0,0,0,0,15,0,15,15,0,0,0,0,0,0,0,0,20,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0
What a joke . Thanks for the detailed response and communication with your customers .  @USER @USER,1,1,15,96.08,99,,99,5,26.67,86.67,60,46.67,13.33,6.67,0,0,6.67,0,0,6.67,20,13.33,0,13.33,0,0,6.67,0,6.67,6.67,0,0,0,0,0,13.33,0,13.33,0,6.67,0,0,0,0,0,13.33,13.33,0,0,0,0,0,0,0,0,40,26.67,6.67,6.67,0,0,20,13.33,0,0,0,0,0,0,0,0,13.33,6.67,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.67,13.33,0,0,0,0,13.33,0
Insanity is doing the same thing twice and expecting different results,0,1,11,6.68,1,50.45,,11,36.36,100,72.73,54.55,9.09,0,0,0,0,0,0,9.09,18.18,9.09,9.09,0,18.18,9.09,9.09,0,18.18,18.18,9.09,0,0,0,0,45.45,0,27.27,0,9.09,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0
WOW ! ! ! Really ? ? ? Homework in the weekends ? !  #talkingabout #theteachers :pouting_face: :pouting_face:,1,1,10,97.77,,63.35,,2.5,60,60,40,30,0,0,0,0,0,0,0,0,10,10,0,10,0,10,0,0,0,0,0,0,0,0,0,20,0,10,0,0,0,0,10,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,160,0,0,40,40,0,80,0
"What a lovely morning , #Delhi government bans #Uber - looks like rape will stop in Delhi now  #aretheyserious",1,1,17,89.52,,83.69,20.23,17,17.65,70.59,47.06,35.29,5.88,0,0,0,0,0,0,5.88,5.88,5.88,0,11.76,5.88,5.88,0,0,11.76,5.88,0,5.88,0,0,5.88,23.53,0,0,0,0,0,0,0,0,0,11.76,5.88,5.88,0,0,0,0,0,0,0,5.88,5.88,0,0,5.88,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,17.65,11.76,0,0,5.88,5.88,0,0,17.65,0,11.76,5.88,0,0,0,0,0,29.41,0,5.88,0,0,0,23.53,0
Loooovvveeeeeee when my phone gets wiped - . -,1,1,6,1,1,99,,6,16.67,66.67,50,33.33,16.67,16.67,16.67,0,0,0,0,0,16.67,0,0,0,0,16.67,16.67,0,16.67,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,16.67,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,50,16.67,0,0,0,0,33.33,0
"@USER : Wenger slams referee HTTPURL ( Sky ) #saintsfc ha ha ha ha for being too blatantly bias towards them ? !",0,1,18,79.79,72.07,10.18,99,18,27.78,66.67,38.89,27.78,5.56,5.56,0,0,0,0,5.56,0,0,0,0,11.11,5.56,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.78,22.22,5.56,16.67,16.67,0,0,0,0,0,5.56,0,0,0,0,0,0,5.56,0,0,0,0,5.56,0,0,5.56,5.56,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,5.56,5.56,0,0,0,0,0,0,0,22.22,22.22,0,0,0,38.89,0,0,5.56,5.56,0,27.78,0
I take blazing hot showers so I can get used to burning in the pits of hell . #ifitsreal,1,1,18,79.79,1,10.18,,9,22.22,83.33,72.22,44.44,11.11,11.11,11.11,0,0,0,0,0,5.56,5.56,0,16.67,5.56,5.56,5.56,0,22.22,11.11,0,0,0,0,0,11.11,0,11.11,0,5.56,5.56,0,0,0,0,5.56,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,16.67,0,0,5.56,0,0,11.11,0,5.56,5.56,0,0,0,0,0,0,11.11,5.56,0,0,0,0,5.56,0
it 's International Human Rights Day,1,1,6,49.68,,99,,6,16.67,83.33,50,16.67,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,33.33,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,0,0
"I have footy socks on , trackies , a tee , a fluffy dressing gown and I 'm wrapped up in my quilt ... I sweating bean but shivering my nuds off",0,1,28,76.24,1,97.09,,14,17.86,60.71,53.57,50,17.86,17.86,17.86,0,0,0,0,0,14.29,7.14,0,14.29,3.57,0,7.14,0,7.14,0,0,0,0,0,0,3.57,0,3.57,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,3.57,10.71,0,0,7.14,0,0,3.57,0,0,0,0,0,0,0,0,0,25,10.71,10.71,0,0,3.57,0,0
